"id","permit_","permit_status","permit_milestone","permit_type","review_type","application_start_date","issue_date","processing_time","street_number","street_direction","street_name","work_type","work_description","building_fee_paid","zoning_fee_paid","other_fee_paid","subtotal_paid","building_fee_unpaid","zoning_fee_unpaid","other_fee_unpaid","subtotal_unpaid","building_fee_waived","building_fee_subtotal","zoning_fee_subtotal","other_fee_subtotal","zoning_fee_waived","other_fee_waived","subtotal_waived","total_fee","contact_1_type","contact_1_name","contact_1_city","contact_1_state","contact_1_zipcode","contact_2_type","contact_2_name","contact_2_city","contact_2_state","contact_2_zipcode","contact_3_type","contact_3_name","contact_3_city","contact_3_state","contact_3_zipcode","contact_4_type","contact_4_name","contact_4_city","contact_4_state","contact_4_zipcode","contact_5_type","contact_5_name","contact_5_city","contact_5_state","contact_5_zipcode","contact_6_type","contact_6_name","contact_6_city","contact_6_state","contact_6_zipcode","contact_7_type","contact_7_name","contact_7_city","contact_7_state","contact_7_zipcode","contact_8_type","contact_8_name","contact_8_city","contact_8_state","contact_8_zipcode","contact_9_type","contact_9_name","contact_9_city","contact_9_state","contact_9_zipcode","contact_10_type","contact_10_name","contact_10_city","contact_10_state","contact_10_zipcode","contact_11_type","contact_11_name","contact_11_city","contact_11_state","contact_11_zipcode","contact_12_type","contact_12_name","contact_12_city","contact_12_state","contact_12_zipcode","contact_13_type","contact_13_name","contact_13_city","contact_13_state","contact_13_zipcode","contact_14_type","contact_14_name","contact_14_city","contact_14_state","contact_14_zipcode","contact_15_type","contact_15_name","contact_15_city","contact_15_state","contact_15_zipcode","reported_cost","pin_list","pin1","pin2","pin3","pin4","pin5","pin6","pin7","pin8","pin9","pin10","community_area","census_tract","ward","xcoordinate","ycoordinate","latitude","longitude","location"
"1872656","100215003",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2007-12-05T00:00:00.000","2007-12-05T00:00:00.000","0","2723","N","DAYTON ST",,"INSTALL LOW VOLTAGE ALARM SYSTEM","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","ALERT PROTECTIVE SERVICES, INC","CHICAGO","IL","60641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"650",,"14-29-407-113",,,,,,,,,,,,,"1170178.1393726796","1918402.80421877","41.931591824","-87.650036206","POINT (-87.650036206383 41.931591823523)"
"1881550","100219384",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-10T00:00:00.000","2008-10-20T00:00:00.000","284","2324","N","FREMONT ST",,"MAINTENENCE FOR JANUARY/FEBRUARY/MARCH","0","0","0","0","0","0","0","0","40","40","0","0","0","0","40","40","CONTRACTOR-ELECTRICAL","DEPAUL UNIVERSITY","CHICAGO","IL","60614-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,
"1873096","100215220",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2007-12-06T00:00:00.000","2007-12-06T00:00:00.000","0","6420","S","COTTAGE GROVE AVE",,"PORCH AND PLUMBING REPAIRS TO ADDRESS VIOLATIONS: ADD JOIST HANGERS AS NEEDED, RAISE RAILINGS TO 42"" CODE HEIGHT, REPAIR / REPLACE MISSING OR LOOSE MEMBERS OF PORCH. PLUMBING REPAIRS TO INCLUDE: INSTALL THERMOSTATIC  MIXING VALVES FOR ALL CHILDREN'S SINKS. ALL WORK SUBJECT TO FIELD INSPECTION.","155","75","0","230","0","0","0","0","0","155","75","0","0","0","0","230","CONTRACTOR-GENERAL CONTRACTOR","ANSCO CONSTRUCTION, LLC","CHICAGO","IL","60625-","CONTRACTOR-PLUMBER/PLUMBING","PL058160631-STANDARD PLUMBING","CHICAGO","IL","60617-","RESIDENTAL REAL ESTATE DEV","ANSCO CONSTRUCTION, LLC","CHICAGO","IL","60625-","OWNER","6757 S. EVANS, LLC.","CHICAGO","IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000",,"20-22-215-022",,,,,,,,,,,,,,,,,
"1881280","100219206",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-09T00:00:00.000","2008-01-09T00:00:00.000","0","222","N","RIVERSIDE PLZ",,"INSTALLATION OF VOICE/DATA CABLING AT SUN LIFE FINANCIAL IN SUITE 860","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","DEMARC ELECTRIC & COMMUNICATIO","LOMBARD","IL","60148-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000",,,,,,,,,,,,,,,,,,,
"1870455","100213755",,,"PERMIT - SIGNS","SIGN PERMIT","2008-02-14T00:00:00.000","2008-02-25T00:00:00.000","11","5301","N","CLARK ST",,"SIGNAGE","274","75","0","349","0","0","0","0","0","274","75","0","0","0","0","349","SIGN CONTRACTOR","SOUTH WATER SIGNS","CHICAGO","IL","60651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5000",,"14-08-117-007","14-08-123-048","14-08-123-049",,,,,,,,,,,"1165103.8071095957","1935298.1649324817","41.978062908","-87.668201574","POINT (-87.66820157363 41.978062908174)"
"1870564","100213819",,,"PERMIT - RENOVATION/ALTERATION","SELF CERT","2007-12-03T00:00:00.000","2008-01-08T00:00:00.000","36","10000","W","OHARE ST",,"NON-STRUCTURAL REMODEL OF EXISTING RESTAURANT BAR AREA FOR GOOSE ISLAND; SCOPE INCLUDES MINOR DEMO, ELECTRICAL, PAINTING AND PLUMBING (CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION)(NO HVAC WORK OR COOKING OR REFRIGERATION EQUIPMENT WITHIN PERMIT SCOPE) (EXISTING EXIT SIGNS SIGNS TO REMAIN; NO CHANGES)","1075","75","0","1150","0","0","0","0","0","1075","75","0","0","0","0","1150","ARCHITECT","TESSAROLO DANIEL L","DES PLAINES","IL","60018","SELF CERT ARCHITECT","TESSAROLO DANIEL L","DES PLAINES","IL","60018","CONTRACTOR-ELECTRICAL","HARTMANN ELECTRIC COMPANY, INC","ELK GROVE VILLAGE","IL","60007-","CONTRACTOR-GENERAL CONTRACTOR","NORTHWEST CONTRACTORS, INC","HAMPSHIRE","IL","60120-","OWNER OCCUPIED","ELLEN HRYCIUK","CHICAGO","IL","60666","CONTRACTOR-PLUMBER/PLUMBING","PL058118636-F.J. KERRIGAN PLUM","WILMETTE","IL","60091-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60000",,,,,,,,,,,,,,,,,,,
"1877953","100217581",,,"PERMIT - ELEVATOR EQUIPMENT","CONVEYANCE DEVICE PERMIT","2007-12-26T00:00:00.000","2007-12-26T00:00:00.000","0","1215","W","SHERIDAN RD",,"REPLACE THE BRAKE ON THE PASSENGER ELEVATOR","97","0","0","97","0","0","0","0","0","97","0","0","0","0","0","97","CONTRACTOR-ELEVATOR","OTIS ELEVATOR - CHICAGO","CHICAGO","IL","60661-","OWNER","WIRTZ REALTY CORP","CHICAGO","IL","60611-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14856",,,,,,,,,,,,,,,,,,,
"1881617","100219426",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-10T00:00:00.000","2008-10-20T00:00:00.000","284","2319","N","KENMORE AVE",,"MAINTENANCE FOR JANUARY, FEBRUARY AND MARCH","0","0","0","0","0","0","0","0","40","40","0","0","0","0","40","40","CONTRACTOR-ELECTRICAL","DEPAUL UNIVERSITY","CHICAGO","IL","60614-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"14-32-203-005",,,,,,,,,,"7","710","32","1168948.7399981522","1915676.224670392",,,
"1996785","100268887",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2008-11-24T00:00:00.000","2008-11-24T00:00:00.000","0","325","W","FULLERTON PKWY",,"ROOF REPLACEMENT   AND REMOVE ROOF DECKS. SUBJECT TO FIELD INSPECTION","300","75","0","375","0","0","0","0","0","300","75","0","0","0","0","375","OWNER","CAGAN MANAGEMENT","SKOKIE","IL","60076",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38356","1433201002","14-33-201-002-0000",,,,,,,,,,"7","714","43","1173573.503359955","1916216.9607482385",,,
"1872412","100214881",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2007-12-05T00:00:00.000","2007-12-05T00:00:00.000","0","1","E","PEARSON ST",,"MONTHLY MAINTENACE NOVEMBER 2007","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","ROBERT MAY ELECTRIC","LINCOLNWOOD","IL","60712-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,"1176235.4162512308","1905995.6250622175","41.89741139","-87.628151835","POINT (-87.628151834801 41.897411390119)"
"1870446","100213750",,,"PERMIT - EASY PERMIT PROCESS","EASY PERMIT","2007-11-28T00:00:00.000","2008-01-10T00:00:00.000","43","4817","N","MOBILE AVE",,"DECONVERT BASEMENT, REMOVAL OF KITCHEN SINK, STOVE, CABINETS AND CAPPED AND SEALED INSIDE WALL PLUMBING AND GAS PIPES, REMOVE WALL FORMING ROOMS WITH ASSOCIATED ELECTRICAL. BATHROOM TO REMAINPER ZONING VIOLATIONS","227","50","277","554","0","0","0","0","0","227","50","277","0","0","0","554","CONTRACTOR-ELECTRICAL","STANLEY & SONS CONSTRUCTION, I","JUSTICE","IL","60458-","CONTRACTOR-GENERAL CONTRACTOR","CONCEPT LAND DEVELOPMENT, LLC","PARK RIDGE","IL","60068","CONTRACTOR-PLUMBER/PLUMBING","PL16905-UNIVERSAL PLUMBING & H","PARK RIDGE","IL","60068-","OWNER","DARIUSZ SALETNIK","CHIC","IL","60630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500",,"13-08-318-037",,,,,,,,,,,,,"1133248.2058007575","1931756.5671477763",,,
"1881560","100219394",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-10T00:00:00.000","2008-11-19T00:00:00.000","314","2233","N","KENMORE AVE",,"MAINTENENCE FOR JANUARY/FEBRUARY/MARCH","0","0","0","0","0","0","0","0","40","40","0","0","0","0","40","40","CONTRACTOR-ELECTRICAL","DEPAUL UNIVERSITY","CHICAGO","IL","60614-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"7","710","32","1168965.3178496854","1915157.8810745182",,,
"1877186","100217280",,,"PERMIT - NEW CONSTRUCTION","TRADITIONAL DEVELOPER SERVICES","2007-12-20T00:00:00.000","2007-12-20T00:00:00.000","0","1701","E","57TH ST",,"CONSTRUCT FOUNDATIONS ONLY FOR PROPOSED 2-STORY SINGLE FAMILY HOME TO BE USED AS TEMPORARY EXHIBIT.","0","0","0","0","0","0","0","0","100.35","100.35","75","0","75","0","175.35","175.35","STRUCTURAL ENGINEER","ANDREWS JON D","CHICAGO","IL","60607","CONTRACTOR-GENERAL CONTRACTOR","NORCON, INC.","CHICAGO","IL","60654-","OWNER","MUSEUM OF SCIENCE AND INDUSTRY","CHICAGO","IL","60637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75000",,,,,,,,,,,,,,,,,,,
"1879921","100218567",,,"PERMIT - SIGNS","SIGN PERMIT","2008-02-01T00:00:00.000","2008-06-12T00:00:00.000","132","115","S","STATE ST",,"REVERSE CHANNEL LETTERS","0","0","0","0","44","200","0","244","0","44","200","0","0","0","0","244","SIGN CONTRACTOR","SIGN A RAMA","CHICAGO RIDGE","IL","60415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2350",,,,,,,,,,,,"32","3204","42","1176441.8613448704","1899762.7254572841","41.880303325","-87.627581882","POINT (-87.627581881962 41.880303324642)"
"1878313","100217805",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2007-12-27T00:00:00.000","2008-01-10T00:00:00.000","14","3259","W","BEACH AVE",,"200 AMPS SERVICE 2 METER","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","BRIGHT SPARKS ELECTRIC","CHICAGO","IL","60618-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000",,"16-02-215-002",,,,,,,,,,,,,"1154148.9015450804","1909407.6602573397","41.907243835","-87.709181669","POINT (-87.709181669418 41.907243834782)"
"1876466","100216943",,,"PERMIT - SIGNS","SIGN PERMIT","2008-02-26T00:00:00.000","2008-02-29T00:00:00.000","3","11601","W","TOUHY AVE",,"TERMINAL 2  STORE # 564   NEAR GATE #G1","40","75","0","115","0","0","0","0","0","40","75","0","0","0","0","115","SIGN CONTRACTOR","M-K SIGNS, INC.","MELROSE PARK","IL","60160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4500",,,,,,,,,,,,,,,"1098098.5774643964","1945979.209781826","42.008536401","-87.914428439","POINT (-87.91442843927 42.008536400869)"
"1870946","100214026",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2007-11-29T00:00:00.000","2007-11-29T00:00:00.000","0","10000","N","BESSIE COLEMAN DR",,"DEMO EXISTING SPACE.  USE EXISTING POWER AND LIGHT CIRCUITS FOR NEW RECEPTACLES AND FIXTURES.  INSTALL PHONE AND DATA.","80","0","0","80","0","0","0","0","0","80","0","0","0","0","0","80","CONTRACTOR-ELECTRICAL","ALDRIDGE ELECTRIC INC","LIBERTYVILLE","IL","60048-9504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25000",,,,,,,,,,,,,,,,,,,
"1881335","100219230",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-09T00:00:00.000","2008-01-09T00:00:00.000","0","2022","W","CHARLESTON ST",,"200 AMP1 METER","50","0","0","50","0","0","0","0","0","50","0","0","0","0","0","50","CONTRACTOR-ELECTRICAL","A TO Z ELECTRIC","CHICAGO","IL","60630-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3500",,"14-31-127-034",,,,,,,,,,,,,"1162425.2101662057","1914166.814428415","41.920134011","-87.678645706","POINT (-87.678645705861 41.920134011345)"
"1878728","100218038",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2007-12-28T00:00:00.000","2008-02-29T00:00:00.000","63","404","W","MERCHANDISE MART PLZ",,"MONTHLY MAINTENANCE JAN.-MARCH 2008 MERCHANDISE MART PROPERTIES 312-527-4141","120","0","0","120","0","0","0","0","0","120","0","0","0","0","0","120","CONTRACTOR-ELECTRICAL","ILLINOIS BELL / AT&T","CHICAGO","IL","60606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250",,,,,,,,,,,,,,,,,,,
"1879725","100218498",,,"PERMIT - RENOVATION/ALTERATION","SELF CERT","2008-01-10T00:00:00.000","2008-01-10T00:00:00.000","0","10000","W","OHARE ST",,"INTERIOR ALTERATION TO AN EXISTING MERCANTILE SPACE.  NO CHANGE IN USE.","2097","75","0","2172","0","0","0","0","0","2097","75","0","0","0","0","2172","SELF CERT ARCHITECT","CARPENTER MICHAEL A","GLENDALE HEIGHTS","IL","60139-","CONTRACTOR-ELECTRICAL","HYRE ELECTRIC COMPANY","SHOREWOOD","IL","60404","CONTRACTOR-GENERAL CONTRACTOR","ORNELAS CONSTRUCTION COMPANY","NEW LENOX","IL","60452","OWNER OCCUPIED","CHRISTOPHER REDD","PHILADELPHIA","PA","19113","CONTRACTOR-PLUMBER/PLUMBING","PL9499-ROBERT E. CURRAN","LANSING","IL","60438-","CONTRACTOR-VENTILATION","AIR DESIGN SYSTEMS","WILLOW SPRINGS","IL","60480-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117600",,,,,,,,,,,,,,,,,,,
"1882580","100219974",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-14T00:00:00.000","2008-01-15T00:00:00.000","1","7737","S","LAFLIN ST",,"LOW VOLTAGE ALARM","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","BROADVIEW SECURITY INC","IRVING","TX","75063-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85",,"20-29-312-011",,,,,,,,,,,,,"1167501.9432245225","1853267.6173100837","41.752912819","-87.661742415","POINT (-87.661742414918 41.752912818585)"
"1882183","100219727",,,"PERMIT - RENOVATION/ALTERATION","SELF CERT","2008-01-15T00:00:00.000","2008-02-08T00:00:00.000","24","6237","S","HALSTED PKWY",,"INTERIOR 1ST TIME BUILD OUT FOR DUNKIN DONUTS SHOP, AS PER PLANS. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.","2804","75","0","2879","0","0","0","0","0","2804","75","0","0","0","0","2879","ARCHITECT","KARKHANIS ATUL P","CHICAGO","IL","60659-","SELF CERT ARCHITECT","KARKHANIS ATUL P","CHICAGO","IL","60659-","CONTRACTOR-ELECTRICAL","TEXA ENGINEERING","CARY","IL","60013","CONTRACTOR-GENERAL CONTRACTOR","RBC CONSTRUCTION, INC.","HOMER GLEN","IL","60491-","MASON - BRICK ONLY","JERRY RYCE CO., INC","CHICAGO","IL","60632-","OWNER","SANJ KHATAU","NAPERVILLE","IL","60565","CONTRACTOR-PLUMBER/PLUMBING","PL15361-JZ PLUMBING, INC.","WHEATON","IL","60187-","CONTRACTOR-REFRIGERATION","HITECH, INC.","CHICAGO","IL","60641-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50000",,,,,,,,,,,,,,,"1172637","1863358",,,
"1885785","100221580",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-27T00:00:00.000","2008-02-05T00:00:00.000","9","1440","S","KILBOURN AVE",,"DEC MAINT PERMIT","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","SUPREME ELECTRIC EXPRESS","OAK LAWN","IL","60453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,,"1146582.9477371941","1892544.8262224174","41.861117985","-87.737405122","POINT (-87.737405122472 41.861117984918)"
"1885116","100221311",,,"PERMIT - ELECTRIC WIRING","ELECTRICAL PLAN REVIEW","2008-01-23T00:00:00.000","2008-03-06T00:00:00.000","43","6731","S","PERRY AVE",,"NEW 600A, 3PH, 120/240V SERVICE IN 15 UNITS APTS. BUILDING.PLAN# 21749.INSTALL SYSTEM 3.VIOLATION REPAIRS","340","0","125","465","0","0","0","0","0","340","0","125","0","0","0","465","CONTRACTOR-ELECTRICAL","MAKS ELECTRIC, INC.","CHICAGO","IL","60625-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6000",,"20-21-403-008",,,,,,,,,,,,,"1176600.3425231124","1860218.611503806",,,
"1889864","100223529",,,"PERMIT - SIGNS","SIGN PERMIT","2008-02-21T00:00:00.000","2008-02-26T00:00:00.000","5","6600","S","COTTAGE GROVE AVE",,"INSTALLATION OF (2) REPLACEMENT FACES FOR THE EXISTING SIGN","40","200","0","240","0","0","0","0","0","40","200","0","0","0","0","240","SIGN CONTRACTOR","DOYLE SIGINS INC","ADDISON","IL","60101-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500",,"20-22-231-023",,,,,,,,,,,,,,,,,
"3098592","100857798",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2020-01-09T00:00:00.000","2020-01-14T00:00:00.000","5","2324","N","FREMONT ST",,"JANUARY, FEBRUARY, AND MARCH MAINTENANCE","75","0","0","75","0","0","0","0","0","75","0","0","0","0","0","75","CONTRACTOR-ELECTRICAL","DEPAUL UNIVERSITY","CHICAGO","IL","60614-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"7","711","43",,,,,
"1886395","100221946",,,"PERMIT - WRECKING/DEMOLITION","DEMOLITION PERMIT","2008-01-29T00:00:00.000","2008-02-25T00:00:00.000","27","309","W","BARRY AVE",,"WRECK AND REMOVE A TWO STORY BRICK CHURCH. (307-309 W BARRY)","156","0","0","156","0","0","0","0","0","156","0","0","0","0","0","156","CONTRACTOR-WRECKING","QUALITY EXCAVATION","CHICAGO","IL","60618-","OWNER","FRASER CONSTRUCTION","CHICAGO","IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52250",,,,,,,,,,,,,,,,,,,
"1892443","100224801",,,"PERMIT - RENOVATION/ALTERATION","STANDARD PLAN REVIEW","2008-02-22T00:00:00.000","2008-05-15T00:00:00.000","83","1440","N","SACRAMENTO AVE",,"HUMBOLT-INSTALLATION OF PLAYGROUND EQUIPMENT, WALKING PATHS, DRINKING FOUNTAIN, BENCHES, AND SECURITY LIGHTS. WORK TO INCLUDE ELECTRICAL, PLUMBING AND MASONRY.","0","0","0","0","0","0","0","0","4897.75","4897.75","75","0","75","0","4972.75","4972.75","OWNER AS ARCHITECT","CITY OF CHICAGO PARK DISTRICT","CHICAGO","IL","60611","CONTRACTOR-ELECTRICAL","GENEX CORPORATION","PALATINE","IL","60067","CONTRACTOR-GENERAL CONTRACTOR","CLAUSS BROTHERS, INC.","ELGIN","IL","60124","CONTRACTOR-PLUMBER/PLUMBING","PL15136-MUELLERMIST IRRIGATION","BROADVIEW","IL","60155-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"393975",,,,,,,,,,,,,,,,,,,
"1893513","100225296",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-02-26T00:00:00.000","2008-02-28T00:00:00.000","2","358","E","71ST ST",,"LOW VOLTAGE ALARM","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","BROADVIEW SECURITY INC","IRVING","TX","75063-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1219",,,,,,,,,,,,,,,"1179894.375653053","1858064.5325798842","41.765801648","-87.616182781","POINT (-87.616182780662 41.76580164804)"
"1885091","100221286",,,"PERMIT - WRECKING/DEMOLITION","DEMOLITION PERMIT","2008-01-23T00:00:00.000","2008-01-25T00:00:00.000","2","5853","S","NORMAL BLVD",,"WRECK AND REMOVE A TWO STORY FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT.","133","0","0","133","0","0","0","0","0","133","0","0","0","0","0","133","CONTRACTOR-WRECKING","DELTA DEMOLITION","CHGO","IL","60707-","OWNER","CITY OF CHICAGO","CHICAGO","IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19300",,,,,,,,,,,,,,,"1174009.2655196362","1865869.3832569045",,,
"1885135","100221318",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-24T00:00:00.000","2008-03-04T00:00:00.000","40","5203","S","KILDARE AVE",,"SERVICE UPGRADE  A/C CIRCUITS","90","0","0","90","0","0","0","0","0","90","0","0","0","0","0","90","CONTRACTOR-ELECTRICAL","MAX ELECTRIC, INC.","CHICAGO","IL","60607-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2400",,"19-10-406-002",,,,,,,,,,,,,"1148617.7811473806","1869746.0094966947","41.798515894","-87.730522848","POINT (-87.730522848156 41.798515893856)"
"1889947","100223592",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-02-12T00:00:00.000","2008-02-14T00:00:00.000","2","2309","S","KEELER AVE",,"INSTALLATION OF LOW VOLTAGE BURGLAR ALARM","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","A.D.T. INC.","OAK BROOK","IL","60523-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"714",,"16-27-210-004",,,,,,,,,,,,,"1148791.6548117097","1888163.218701217","41.84905195","-87.729410462","POINT (-87.729410462117 41.849051950212)"
"1888910","100223147",,,"PERMIT - WRECKING/DEMOLITION","DEMOLITION PERMIT","2008-02-07T00:00:00.000","2008-03-11T00:00:00.000","33","1532","W","WRIGHTWOOD AVE",,"WRECK AND REMOVE A BRICK THREE STORY MULTI UNIT BUILDING.","133","0","0","133","0","0","0","0","0","133","0","0","0","0","0","133","CONTRACTOR-WRECKING","ACTIVE CONSTRUCTION SERVICES","CHICAGO RIDGE","IL","60415-","OWNER","SERGIO MARTINUCCI","CHICAGO","IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15600",,"14-29-300-116",,,,,,,,,,"7","706","32",,,,,
"1883040","100220226",,,"PERMIT - ELECTRIC WIRING","EASY PERMIT WEB","2008-01-16T00:00:00.000","2008-01-16T00:00:00.000","0","835","N","MICHIGAN AVE",,"MONTHLY MAINTENANCE 12/07","40","0","0","40","0","0","0","0","0","40","0","0","0","0","0","40","CONTRACTOR-ELECTRICAL","MARSHALL FIELDS","CHICAGO","IL","69692-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,"1177375.297250749","1906125.08793486","41.897740856","-87.623961316","POINT (-87.623961315982 41.897740856253)"
