"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Taxi","1146","VIOLATION","DODGE","CARAVAN","2010","WHITE","Flex Fuel","Y","ROBE TAXI CORP","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1146Taxi"
"Taxi","5363","ACTIVE","TOYOTA","CAMRY","2017","BLACK","Hybrid","N","AMEEN CAB INC.","2532 W. WARREN BLVD.","CHICAGO","IL","60612","INDEPENDENT4","Owner-Operator","5363Taxi"
"Charter Sightseeing","10421","INACTIVE","FORD","WAGON","2008",,"Gasoline","N","DIVA LIMOUSINE LTD","301 W. 31ST ST.","CHICAGO","IL","60616",,,"10421Charter Sightseeing"
"Charter Sightseeing","10925","INACTIVE","FORD","F53","2008","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10925Charter Sightseeing"
"Livery","7152","ACTIVE","LINCOLN","NAVIGATOR","2022","BLACK","Gasoline","N","MAHOGANY LIMOSINE SERVICE INC","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"7152Livery"
"Taxi","2078","SURRENDER","TOYOTA","PRIUS","2013","WHITE/BLUE/STRIPES","Hybrid","N","JKT CAB CO","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","Blue Ribbon Assn Inc","Cab Management Group, Inc.","2078Taxi"
"Low Speed Electric","9874","VIOLATION","TUK TUK","L5 LIMO GT","2018","WHITE","Electric","N","TUK TUK CHICAGO LLC","501 N. WELLS ST.","CHICAGO","IL","60654",,,"9874Low Speed Electric"
"Livery","70289","ACTIVE","BMW","740 I","2020","BLACK","Gasoline","N","FRIENDS STAR TRUCKING INC.","4349 1/2 N. ASHLAND AVE.","CHICAGO","IL","60613",,,"70289Livery"
"Livery","7274","ACTIVE","CHEVROLET","SUBURBAN","2023","BLACK","Gasoline","N","HAFFARY LIMO INC","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"7274Livery"
"Charter Sightseeing","11877","INACTIVE","FORD","E250","2007","BLACK","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"11877Charter Sightseeing"
"Medicar","6568","INACTIVE","FORD","E250","2008","WHITE","Gasoline","N","HEALTHCARE PLUS CORPORATION","3949 N. PULASKI RD.","CHICAGO","IL","60641",,,"6568Medicar"
"Taxi","120","VIOLATION","FORD","ESCAPE","2010","WHITE","Hybrid","N","MCCAB XVIII CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","120Taxi"
"Taxi","91","ACTIVE","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","SARDINIA ENTERPRISES INC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","Globe Taxi Association Inc","Owner-Operator","91Taxi"
"Livery","70084","ACTIVE","CHEVROLET","SUBURBAN","2023","BLACK","Gasoline","N","MANG TRANSPORTATION INC","3418 W. FOSTER AVE.","CHICAGO","IL","60625",,,"70084Livery"
"Ambulance","5647","INACTIVE","FORD","E450","2007","ORANGE/BLUE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5647Ambulance"
"Medicar","19863","INACTIVE","FORD","TRANSIT","2020","WHITE","Gasoline","N","COMMUNITY PASTOR CARE LLC","5113 S. HARPER AVE.","CHICAGO","IL","60615",,,"19863Medicar"
"Ambulance","721345","ACTIVE","MERCEDES","SPRINTER","2016","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721345Ambulance"
"Ambulance","721363","ACTIVE","MERCEDES","SPRINTER","2016","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721363Ambulance"
"Ambulance","721369","ACTIVE","MERCEDES","SPRINTER","2016","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721369Ambulance"
"Taxi","638","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","MARBELLA TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","638Taxi"
"Livery","8863","ACTIVE","LINCOLN","CONTINENTAL","2020","BLACK","Gasoline","N","CHICAGO TRANSPORT AND LIMO, INC.","6144 W. CORNELIA AVE.","CHICAGO","IL","60634",,,"8863Livery"
"Charter Sightseeing","21119","ACTIVE","FORD","TRANSIT","2018","WHITE","Gasoline","N","ROCK LIMO SERVICE,INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"21119Charter Sightseeing"
"Charter Sightseeing","21120","ACTIVE","FORD","TRANSIT","2019","WHITE","Gasoline","N","ROCK LIMO SERVICE,INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"21120Charter Sightseeing"
"Livery","7694","VIOLATION","LINCOLN","NAVIGATOR L","2023","BLACK","Gasoline","N","SILK WAY PREMIER INC","5627 N. CAMPBELL AVE.","CHICAGO","IL","60659",,,"7694Livery"
"Taxi","5993","ACTIVE","DODGE","GRAND CARAVAN","2017","YELLOW","Flex Fuel","Y","FANTASTIC TAXI INC","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","Yellow Cab Association","Owner Manager","5993Taxi"
"Taxi","3963","SURRENDER","TOYOTA","SIENNA","2019","WHITE","Gasoline","Y","WANE TRANS INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","3963Taxi"
"Taxi","4124","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","LUCKY SEVEN CHICAGO ONE, INC.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","4124Taxi"
"Taxi","5155","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","THIN ICE HACKING CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","5155Taxi"
"Horse Drawn Carriage","22","INACTIVE","VICTORIA","VIS-A-VIS",,,"Horse","N","CHICAGO HORSE & CARRIAGE LTD","990 N. LAKE SHORE DR.","CHICAGO","IL","60611",,,"22Horse Drawn Carriage"
"Taxi","3623","ACTIVE","TOYOTA","PRIUS","2015","WHITE/BLACK/STRIPES","Hybrid","N","ARRINGTON ENTERPRISES INC","2532 W. WARREN BLVD.","CHICAGO","IL","60612","Independent1","Owner-Operator","3623Taxi"
"Ambulance","5511","INACTIVE","FORD","VAN","2001",,"Gasoline","N","MEDICAL EXPRESS AMBULANCE SERV","5650 W. HOWARD ST.","SKOKIE","IL","60077",,,"5511Ambulance"
"Taxi","4743","ACTIVE","TOYOTA","SIENNA","2023","WHITE","Hybrid","Y","4743 INCORPORATED","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","4743Taxi"
"Livery","70454","ACTIVE","LINCOLN","MKZ","2018","BLACK","Gasoline","N","AIDROS INC.","5618 N. SPAULDING AVE.","CHICAGO","IL","60659",,,"70454Livery"
"Medicar","6659","INACTIVE","FORD","E150","2008","WHITE","Gasoline","N","MIDWEST MEDICAL SERVICE, INC.","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"6659Medicar"
"Taxi","4964","VIOLATION","TOYOTA","PRIUS","2011","WHITE","Hybrid","N","SLSJETS II CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","4964Taxi"
"Livery","8450","ACTIVE","CADILLAC","XTS","2019","BLACK","Gasoline","N","ROBERT ISAAC LIMO INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8450Livery"
"Taxi","2836","ACTIVE","TOYOTA","RAV4","2021","WHITE","Hybrid","N","HELENA TRANS INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","2836Taxi"
"Medicar","19865","INACTIVE","FORD","TRANSIT","2020","WHITE","Gasoline","N","COMMUNITY PASTOR CARE LLC","5113 S. HARPER AVE.","CHICAGO","IL","60615",,,"19865Medicar"
"Medicar","11720","INACTIVE","CHRYSLER","TOWN AND COUNTRY","2007","GRAY","Gasoline","N","MCGEE'S TRANSPORTATION SERVICES INC","2650 W. MONROE ST.","CHICAGO","IL","60612",,,"11720Medicar"
"Charter Sightseeing","14187","INACTIVE","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","OMCKA LIVERY LLC","1521 N. LUNA AVE.","CHICAGO","IL","60651",,,"14187Charter Sightseeing"
"Ambulance","5095","INACTIVE",,,,,"Gasoline","N","TOWER AMBULANCE","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"5095Ambulance"
"Ambulance","721399","RESERVED","MERCEDES","SPRINTER","2016","WHITE","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721399Ambulance"
"Ambulance","5517","INACTIVE","FORD",,"2001",,"Gasoline","N","MEDICAL EXPRESS AMBULANCE SERV","5650 W. HOWARD ST.","SKOKIE","IL","60077",,,"5517Ambulance"
"Medicar","22876","VIOLATION","FORD","EXPLORER","2002","GOLD","Gasoline","N","MJV SERVICES LLC","2448 W. DIVISION ST.","CHICAGO","IL","60622",,,"22876Medicar"
"Livery","7698","ACTIVE","GMC","YUKON XL","2023","BLACK","Gasoline","N","SMARTWAY LINES INC.","2140 W. OHIO ST.","CHICAGO","IL","60612",,,"7698Livery"
"Livery","7699","VIOLATION","POLARIS","GEM E6","2019","WHITE","Electric","N","SHEP & COMPANY LLC","4720 S. DR MARTIN LUTHER KING JR DR.","CHICAGO","IL","60615",,,"7699Livery"
"Ambulance","5445","INACTIVE","CHEVROLET","EXPRESS","2009","WHITE/SILVER","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5445Ambulance"
"Taxi","5008","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","MONCOUCOU CAB CO.","6550 N. CLARK ST.","CHICAGO","IL","60626","DIS-AFFILIATED","Owner Manager","5008Taxi"
"Taxi","2317","ACTIVE","TOYOTA","CAMRY","2018","WHITE/BLUE/STRIPES","Gasoline","N","MOSHEEN CAB INC","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","Blue Ribbon Assn Inc","Owner-Operator","2317Taxi"
"Taxi","5204","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","THIN ICE HACKING CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","5204Taxi"
"Taxi","1484","VIOLATION","TOYOTA","PRIUS","2014","GREEN","Hybrid","N","AQUARIUS CAB INC.","6500 N. WESTERN AVE.","CHICAGO","IL","60645","TAXI TOWN AFFILIATION LLC","Medallion Leasing and Management, Inc.","1484Taxi"
"Livery","8700","ACTIVE","CADILLAC","ESCALADE ESV","2022","BLACK","Gasoline","N","D. COLLINS TRANSPORTATION LLC","8218 S. ADA ST.","CHICAGO","IL","60620",,,"8700Livery"
"Medicar","19866","INACTIVE","FORD","TRANSIT","2020","WHITE","Gasoline","N","COMMUNITY PASTOR CARE LLC","5113 S. HARPER AVE.","CHICAGO","IL","60615",,,"19866Medicar"
"Taxi","353","SURRENDER","DODGE","CARAVAN","2016","BLUE/WHITE","Flex Fuel","Y","MCCAB XXIII CORP.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","353Taxi"
"Taxi","5837","ACTIVE","TOYOTA","CAMRY","2012","WHITE/BLUE/STRIPES","Hybrid","N","HARRY VENTURES INTERNATIONAL CO.","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","Blue Ribbon Assn Inc","Owner-Operator","5837Taxi"
"Livery","8360","ACTIVE","LINCOLN","CORSAIR","2022","BLACK","Gasoline","N","SUFIYAN I INC","3760 N. OKETO AVE.","CHICAGO","IL","60634",,"Owner Manager","8360Livery"
"Medicar","9091","INACTIVE","CHEVROLET","VOLT","2012","BLACK","Gasoline","N","INNOVA UEV LLC","10 S. RIVERSIDE PLZ.","CHICAGO","IL","60606",,,"9091Medicar"
"Livery","9301","VIOLATION","LINCOLN","NAVIGATOR L","2023","BLACK","Gasoline","N","OGIGA TRANSPORT INC.","2721 W. PETERSON AVE.","CHICAGO","IL","60659",,,"9301Livery"
"Taxi","378","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","MEDALLION FUNDING CHICAGO CORP","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","378Taxi"
"Livery","7362","ACTIVE","LINCOLN","MKT","2018","BLACK","Gasoline","N","CHICAGO RUSH TAXI & LIMOUSINE SERVICES INC.","2120 W. LAKE ST.","CHICAGO","IL","60612",,,"7362Livery"
"Taxi","460","SURRENDER","TOYOTA","PRIUS","2015","WHITE","Hybrid","N","DALYARE INC","2451 W. HOWARD ST.","CHICAGO","IL","60645","Flash Cab Co","Owner-Operator","460Taxi"
"Livery","8901","ACTIVE","FORD","EXPEDITION PLATINUM","2023","BLACK","Gasoline","N","MASTWAAR USA INC.","5910 N. MAPLEWOOD AVE.","CHICAGO","IL","60659",,,"8901Livery"
"Taxi","6565","ACTIVE","TOYOTA","RAV4","2017","GRAY/WHITE","Hybrid","N","O'KSONS HOLDINGS COMPANY","8015 S. KINGSTON AVE.","CHICAGO","IL","60617","Independent1","Owner-Operator","6565Taxi"
"Taxi","1770","VIOLATION","DODGE","CARAVAN","2016","WHITE","Flex Fuel","Y","AMZ 94 CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","1770Taxi"
"Taxi","5956","ACTIVE","LINCOLN","MKZ","2015","BLACK","Hybrid","N","GIDABO, CORP","810 W. GRACE ST.","CHICAGO","IL","60613","Independent1","Owner-Operator","5956Taxi"
"Charter Sightseeing","21267","ACTIVE","FREIGHTLINER","S2 106","2007","WHITE","Gasoline","N","AVITAL PARTY BUS LLC","5455 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"21267Charter Sightseeing"
"Taxi","5196","VIOLATION","VPG","MV-1","2012","WHITE","Compressed Natural Gas","Y","JULY CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","5196Taxi"
"Ambulance","5697","RESERVED","FORD","E350","2010","WHITE","Gasoline","N","LIFELINE AMBULANCE, LLC","3737  CHASE AVE.","SKOKIE","IL","60076",,,"5697Ambulance"
"Charter Sightseeing","10891","INACTIVE","FORD","VAN","2008","WHITE","Gasoline","N","4 STAR ELITE INC.","226 S. CROSSEN","ELK GROVE VILLAGE","IL","60007",,,"10891Charter Sightseeing"
"Taxi","5852","ACTIVE","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","CHICAGO MEDALLION FIVE LLC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","5852Taxi"
"Taxi","1704","ACTIVE","FORD","ESCAPE","2012","WHITE","Hybrid","N","GEE GEE INC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","Globe Taxi Association Inc","Owner Manager","1704Taxi"
"Livery","9235","ACTIVE","FORD","EXPEDITION","2023","BLACK","Gasoline","N","J K TAXICAB INC","1817 W. HOOD AVE.","CHICAGO","IL","60660",,,"9235Livery"
"Charter Sightseeing","18701","INACTIVE","FORD","F650","2008","WHITE","Gasoline","N","THIRD COAST TROLLEY AND LIMO, LLC","744 N. CLARK ST.","CHICAGO","IL","60654",,,"18701Charter Sightseeing"
"Horse Drawn Carriage","13","INACTIVE","MARTIN","VIS-A-VIS",,,"Horse","N","CHICAGO HORSE & CARRIAGE LTD","990 N. LAKE SHORE DR.","CHICAGO","IL","60611",,,"13Horse Drawn Carriage"
"Livery","9280","ACTIVE","LINCOLN","CORSAIR","2021","BLACK","Gasoline","N","VIPER LIMOUSINE INC","5329 N. DELPHIA AVE.","CHICAGO","IL","60656",,,"9280Livery"
"Taxi","2047","VIOLATION","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","ERITROS TAXI INC.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","2047Taxi"
"Taxi","6940","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","SKI CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","6940Taxi"
"Taxi","869","SURRENDER","TOYOTA","CAMRY","2012","BLUE/WHITE","Hybrid","N","MEDALLION FUNDING CHICAGO CORP II","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","869Taxi"
"Taxi","6434","ACTIVE","TOYOTA","CAMRY","2014","WHITE/BLUE/STRIPES","Hybrid","N","CHITOWN CAB INC # II","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","Blue Ribbon Assn Inc","Cab Management Group, Inc.","6434Taxi"
"Ambulance","289218","RESERVED","FORD","TRANSIT","2019","WHITE","Gasoline","N","FREEDOM EMS LLC","612 S. EDGEWATER LN.","SHOREWOOD","IL","60404",,,"289218Ambulance"
"Ambulance","289217","RESERVED","FORD","TRANSIT","2019","WHITE","Gasoline","N","FREEDOM EMS LLC","612 S. EDGEWATER LN.","SHOREWOOD","IL","60404",,,"289217Ambulance"
"Livery","7805","ACTIVE","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","AIH2 CORP.","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"7805Livery"
"Medicar","3221","INACTIVE","FORD","E150","2010","WHITE","Gasoline","N","MIDWEST MEDICAL SERVICE, INC.","5567 N. ELSTON AVE.","CHICAGO","IL","60630",,,"3221Medicar"
"Livery","8021","ACTIVE","LINCOLN","NAVIGATOR L","2022","BLACK","Gasoline","N","D M LIMO INC.","380 E. 71ST ST.","CHICAGO","IL","60619",,,"8021Livery"
"Livery","7761","VIOLATION","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","SHAZANA LIMO SERVICE INC","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"7761Livery"
"Taxi","4835","VIOLATION","FORD","FUSION","2013","WHITE","Gasoline","N","A HALEEM MUHAMMAD","9244 S. HALSTED ST.","CHICAGO","IL","60620","DIS-AFFILIATED","Owner-Operator","4835Taxi"
"Livery","7880","ACTIVE","FORD","EXPEDITION","2022","BLACK","Gasoline","N","KARL COUCH","5701 N. SHERIDAN RD.","CHICAGO","IL","60660",,,"7880Livery"
"Ambulance","5446","INACTIVE","FORD","E350","2009","BLACK/RED","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5446Ambulance"
"Charter Sightseeing","9946","INACTIVE","CHEVROLET","EXPRESS","2006","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9946Charter Sightseeing"
"Ambulance","5605","INACTIVE","FORD","E350","2006","WHITE/RED","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5605Ambulance"
"Charter Sightseeing","18734","INACTIVE","FREIGHTLINER","X LINE SHUTTLE","2004","BLUE","Gasoline","N","THIRD COAST TROLLEY AND LIMO, LLC","744 N. CLARK ST.","CHICAGO","IL","60654",,,"18734Charter Sightseeing"
"Taxi","2735","ACTIVE","TOYOTA","RAV4","2020","WHITE","Hybrid","N","MESSE & YAT INC","2532 W. WARREN BLVD.","CHICAGO","IL","60612","Independent1","Owner Manager","2735Taxi"
"Taxi","1899","VIOLATION","VPG","MV-1","2014","WHITE","Compressed Natural Gas","Y","AQUA ZONE CAB CO.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","1899Taxi"
"Taxi","6850","ACTIVE","TOYOTA","SIENNA","2019","WHITE","Gasoline","Y","A.A.T.Z. CORPORATION","3349 N. ALBANY AVE.","CHICAGO","IL","60618","Independent1","Owner-Operator","6850Taxi"
"Taxi","1634","ACTIVE","TOYOTA","CAMRY","2019","BLUE/WHITE","Hybrid","N","A.R.M.S. CAB CO.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner Manager","1634Taxi"
"Taxi","4631","ACTIVE","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","LEE CAB CO","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner-Operator","4631Taxi"
"Livery","7472","ACTIVE","LINCOLN","NAVIGATOR L","2022","BLACK","Gasoline","N","MY LIMO, INC","8358 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"7472Livery"
"Livery","9497","VIOLATION","CADILLAC","ESCALADE ESV","2019","BLACK","Gasoline","N","JDNR CORP.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"9497Livery"
"Livery","7162","VIOLATION","LINCOLN","CONTINENTAL","2019","BLACK","Gasoline","N","DANAYAL LIMOUSINE INC.","3530 W. PETERSON AVE.","CHICAGO","IL","60659",,,"7162Livery"
"Taxi","2626","ACTIVE","TOYOTA","PRIUS","2015","WHITE","Hybrid","N","SHAHI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","2626Taxi"
"Ambulance","794903","ACTIVE","FORD","E350","2022","WHITE","Gasoline","N","TRACE AMBULANCE INC","8400 W. 183RD PL.","TINLEY PARK","IL","60487",,,"794903Ambulance"
"Taxi","6042","ACTIVE","FORD","ESCAPE","2012","GRAY/WHITE","Hybrid","N","L & L TAXICAB INC","7405 N. WESTERN AVE.","CHICAGO","IL","60645","Choice Taxi Association Inc","Owner Manager","6042Taxi"
"Taxi","2943","ACTIVE","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","2943 TX CORPORATION","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","2943Taxi"
"Taxi","4572","ACTIVE","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","ROOBLE CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","4572Taxi"
"Charter Sightseeing","21101","ACTIVE","FORD","TRANSIT","2019","BLACK","Gasoline","N","DV & G ENTERPRISES, INC.","2940 N. RUTHERFORD AVE.","CHICAGO","IL","60634",,,"21101Charter Sightseeing"
"Livery","9710","ACTIVE","TOYOTA","SIENNA","2023","BLACK","Gasoline","N","TUDOR'S TRANSPORTATION SERVICE, LLC","159 N. SANGAMON ST.","CHICAGO","IL","60607",,,"9710Livery"
"Charter Sightseeing","22235","ACTIVE","FORD","TRANSIT","2015","WHITE","Gasoline","N","ROCK LIMO SERVICE,INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"22235Charter Sightseeing"
"Taxi","5178","VIOLATION","TOYOTA","CAMRY","2011","WHITE","Hybrid","N","BAB'S & JR CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner-Operator","5178Taxi"
"Medicar","21009","INACTIVE","MERCEDES","METRIS","2018","BLACK","Gasoline","N","MY TRAVEL GUY INC.","1645 S. PRAIRIE AVE.","CHICAGO","IL","60616",,,"21009Medicar"
"Taxi","4518","VIOLATION","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","DEBESAI CORP.","6550 N. CLARK ST.","CHICAGO","IL","60626","DIS-AFFILIATED","Owner Manager","4518Taxi"
"Taxi","4894","VIOLATION","VPG","MV-1","2012","WHITE","Compressed Natural Gas","Y","GEM AND R CAB CORP","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","4894Taxi"
"Ambulance","5598","INACTIVE","FORD","ECONOLINE","2002","WHITE/ORANGE STRIPE/BLUE LETTERS","Gasoline","N","1ST RESPONSE EMS INC.","6027 S. WENTWORTH AVE.","CHICAGO","IL","60621",,,"5598Ambulance"
"Livery","7239","ACTIVE","GMC","YUKON XL","2021","BLACK","Gasoline","N","EHAB AL TAMIMI","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7239Livery"
"Livery","8553","ACTIVE","LINCOLN","NAVIGATOR L","2021","BLACK","Gasoline","N","DIAB  EXPRESS LIMO INC.","3009 W. LAWRENCE AVE.","CHICAGO","IL","60625",,,"8553Livery"
"Charter Sightseeing","24872","ACTIVE","MERCEDES","SPRINTER","2022","BLACK","Gasoline","N","BLACK PEARL TRANSPORTATION INC","839 S. LA SALLE ST.","CHICAGO","IL","60605",,,"24872Charter Sightseeing"
"Livery","8627","ACTIVE","FORD","EXPEDITION","2023","BLACK","Gasoline","N","ZJ SHARON, INC.","2739 W. GLENLAKE AVE.","CHICAGO","IL","60659",,,"8627Livery"
"Taxi","2569","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","SPHAN RIDE INC.","5136 N. WESTERN AVE.","CHICAGO","IL","60625","DIS-AFFILIATED","Owner Manager","2569Taxi"
"Livery","7766","VIOLATION","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","DALEY LIMO INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7766Livery"
"Taxi","3003","ACTIVE","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","MARK 08, INC","920 W. LAKESIDE PL.","CHICAGO","IL","60640","Independent1","Owner-Operator","3003Taxi"
"Charter Sightseeing","16655","INACTIVE","FREIGHTLINER","G40M2","2016","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"16655Charter Sightseeing"
"Ambulance","895562","INACTIVE","FORD","E350","2014","WHITE","Gasoline","N","MEDICAL EXPRESS AMBULANCE SERV","5650 W. HOWARD ST.","SKOKIE","IL","60077",,,"895562Ambulance"
"Taxi","1643","VIOLATION","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","5TH AVENUE TAXI CORP.","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","1643Taxi"
"Taxi","1195","ACTIVE","TOYOTA","PRIUS","2014","GRAY/WHITE","Hybrid","N","JERRY & SEBLE CAB COMPANY","7405 N. WESTERN AVE.","CHICAGO","IL","60645","Choice Taxi Association Inc","Owner-Operator","1195Taxi"
"Livery","70503","ACTIVE","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","AL-KASHWA INC.","2537 W. NORTH SHORE AVE.","CHICAGO","IL","60645",,,"70503Livery"
"Ambulance","794906","ACTIVE","FORD","E350","2022","WHITE","Gasoline","N","TRACE AMBULANCE INC","8400 W. 183RD PL.","TINLEY PARK","IL","60487",,,"794906Ambulance"
"Taxi","1390","ACTIVE","TOYOTA","CAMRY","2013","BLUE/WHITE","Hybrid","N","MOON EXPRESS INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","1390Taxi"
"Pedicab","147","ACTIVE","VIP","CLASSIC","2014","GREEN","Pedal","N","PEDICAB RIDE GUYS LLC","1919 S. MICHIGAN AVE. AVE.","CHICAGO","IL","60616",,,"147Pedicab"
